,id,county,chci09,chci10,chci11,chci12,chci13,chci14,chci15,chci16,chci17,pop09,pop10,pop11,pop12,pop13,pop14,pop15,pop16,pop17,chcig,chcigr,popg,popgr,fips
136,5047,"Franklin County, Arkansas",126.81,125.77,127.31,127.07,126.82,128.13,127.54,127.16,125.62,11984,12239,12243,12188,12221,12116,12091,12041,12127,-1.19,-0.009384118,143,0.011932577,05047
137,5049,"Fulton County, Arkansas",122.52,123.7,124.96,125.41,126.48,127.27,127.32,126.93,128.46,8373,8812,8899,8913,8941,8965,8973,8909,8828,5.94,0.048481881,455,0.054341335,05049
138,5051,"Garland County, Arkansas",134.54,135.48,135.96,135.98,136.64,137.15,138.22,137.74,137.58,69037,68033,68440,68495,68728,68941,69253,69592,70624,3.04,0.022595511,1587,0.022987673,05051
139,5053,"Grant County, Arkansas",131.65,130.06,130.01,131.7,132.49,131.25,133.72,136.9,136.17,11812,11852,12048,12094,12180,12259,12395,12376,12460,4.52,0.03433346,648,0.054859465,05053
140,5055,"Greene County, Arkansas",124.6,125.04,126.05,126.59,128.72,129.71,129.91,131.46,131.84,26863,27307,27606,27845,28067,28415,28719,29009,29424,7.24,0.058105939,2561,0.095335592,05055
141,5057,"Hempstead County, Arkansas",125.93,127.8,126.8,126.91,127.7,127.54,125.15,125.93,127.03,14882,14683,14728,14618,14917,14679,14794,14775,14441,1.1,0.008735012,-441,-0.029633114,05057
142,5059,"Hot Spring County, Arkansas",126.2,127.02,127.04,128.55,128.41,130.1,129.14,130.24,130.31,21819,22343,22478,22576,22869,23155,23321,23482,23757,4.11,0.032567353,1938,0.088821669,05059
143,5061,"Howard County, Arkansas",124.15,124.65,124.53,124.75,125.16,126.93,127.37,128.03,128.13,9320,8959,8946,9017,9038,8980,8942,9063,8938,3.98,0.032057994,-382,-0.040987124,05061
144,5063,"Independence County, Arkansas",128.69,128.57,127,127.19,128.52,128.86,130.07,132.83,133.15,23243,24176,24442,24613,24630,24801,24951,25007,25097,4.46,0.034656928,1854,0.079765951,05063
145,5065,"Izard County, Arkansas",126.74,127.07,126.57,125.68,125.59,126.65,127.5,127.78,127.91,9651,10115,10114,10164,10113,10066,10050,10025,10150,1.17,0.009231498,499,0.051704487,05065
146,5067,"Jackson County, Arkansas",118.66,117.47,119.64,120.88,120.24,119.77,120.88,120.74,121.91,11758,12709,12697,12603,12643,12624,12592,12561,12454,3.25,0.027389179,696,0.05919374,05067
147,5069,"Jefferson County, Arkansas",130.02,130.07,130.42,131.52,131.45,131.99,132.54,131.96,132.75,51445,50689,50459,50184,49723,49170,48746,48054,47738,2.73,0.02099677,-3707,-0.072057537,05069
148,5071,"Johnson County, Arkansas",122.78,124.2,124.75,125.72,126.87,127.69,128.73,127.66,127.77,16048,16267,16376,16487,16763,16862,16978,17050,17133,4.99,0.040641798,1085,0.067609671,05071
149,5073,"Lafayette County, Arkansas",122.87,125.42,124.37,123.6,122.73,124.35,124.85,127.28,128.48,5217,5233,5126,5158,5142,5138,5153,5074,5088,5.61,0.045658013,-129,-0.024726855,05073
150,5075,"Lawrence County, Arkansas",120.56,120.18,121.03,120.56,122.3,125.03,126.6,127.08,129.61,11528,11673,11720,11729,11678,11646,11492,11438,11386,9.05,0.075066357,-142,-0.012317835,05075
151,5077,"Lee County, Arkansas",117.73,118.29,115.9,116.44,116.59,116.17,117.79,118.8,119.06,7229,7288,7290,7099,7053,7010,6975,6939,6893,1.33,0.011297036,-336,-0.046479458,05077
152,5079,"Lincoln County, Arkansas",119.34,118.76,117.84,119.14,119.32,120.16,121.73,121.75,122.32,9147,9437,9679,9816,9895,9966,10087,10073,10268,2.98,0.024970672,1121,0.122553843,05079
153,5081,"Little River County, Arkansas",125.02,125.98,127.77,127.8,127.54,129.1,127.61,127.69,128.11,8807,8937,9030,9148,9177,9082,9010,8921,8956,3.09,0.024716045,149,0.01691836,05081
154,5083,"Logan County, Arkansas",122.06,123.18,123.76,125.11,126,126.36,127.2,127.04,127.55,15272,15184,15169,15145,15084,15167,15203,15278,15234,5.49,0.04497788,-38,-0.002488214,05083
155,5085,"Lonoke County, Arkansas",131.43,132.27,132.69,133.56,134.29,134.92,135.39,136.46,137.01,40719,42243,43223,43984,44588,45334,45833,46472,46871,5.58,0.04245606,6152,0.15108426,05085
156,5087,"Madison County, Arkansas",123.45,123.9,122.99,121.45,121.65,120.67,122.33,124.07,123.81,10439,10431,10546,10657,10636,10732,10775,10820,10914,0.36,0.00291616,475,0.045502443,05087
157,5089,"Marion County, Arkansas",131.49,131.28,130.93,129.16,128.67,128.45,129.61,132.28,133.25,12302,12577,12641,12691,12661,12631,12588,12503,12502,1.76,0.013385048,200,0.016257519,05089
158,5091,"Miller County, Arkansas",127.12,127.17,127.61,127.8,129.26,128.33,129.85,130.62,131.61,28673,28325,28592,28803,29007,29193,29405,29461,29694,4.49,0.035320957,1021,0.035608412,05091
159,5093,"Mississippi County, Arkansas",122.63,122.03,123.82,123.89,125.59,126.19,126.88,126.97,127.39,29329,29233,29165,29091,28954,28735,28519,28100,27903,4.76,0.03881595,-1426,-0.048620819,05093
160,5095,"Monroe County, Arkansas",117.54,119.45,121.7,121.66,122.24,123.7,121.92,121.99,121.91,5820,5798,5632,5630,5577,5484,5415,5247,5193,4.37,0.037178833,-627,-0.107731959,05095
161,5097,"Montgomery County, Arkansas",125.42,125.87,125.61,125.22,127.23,127.78,126.09,126.59,125.94,6421,6758,6755,6759,6778,6780,6722,6746,6762,0.52,0.004146069,341,0.053106993,05097
162,5099,"Nevada County, Arkansas",128.3,126.31,124.43,127.01,127.73,128.03,128.49,128.93,132,6165,6223,6257,6187,6153,6017,6032,6017,5855,3.7,0.028838659,-310,-0.050283861,05099
163,5101,"Newton County, Arkansas",122.5,123.65,124.85,125.47,125.66,125.59,128.94,128.7,129.3,5897,5968,5967,5980,5918,5954,5924,5893,5795,6.8,0.055510204,-102,-0.017296931,05101
164,5103,"Ouachita County, Arkansas",125.58,127.77,128.76,131.01,130.81,131.13,132.12,132.66,131.62,17648,17914,17887,17805,17665,17551,17318,17182,16834,6.04,0.048096831,-814,-0.046124207,05103
165,5105,"Perry County, Arkansas",126.51,125.01,125.89,124.27,127.51,129.09,126.72,126.18,127.96,7118,7272,7304,7253,7203,7210,7171,7171,7202,1.45,0.011461545,84,0.011801068,05105
166,5107,"Phillips County, Arkansas",121.11,123.44,124.06,124.54,123.3,124.89,123.34,124.84,124.14,13394,13887,13759,13616,13500,13197,12913,12645,12482,3.03,0.025018578,-912,-0.06809019,05107
167,5109,"Pike County, Arkansas",122.73,125.2,125.57,126.07,129.09,127.73,129.37,129.62,130.35,7365,7364,7449,7551,7598,7682,7673,7692,7609,7.62,0.062087509,244,0.033129667,05109
168,5111,"Poinsett County, Arkansas",117.96,117.96,118.7,118.75,118.38,119.45,120.56,122.62,123.04,16589,16611,16574,16548,16444,16295,16304,16322,16332,5.08,0.043065446,-257,-0.015492194,05111
169,5113,"Polk County, Arkansas",124.24,125.36,126.1,127.34,128.78,129.6,128.7,128.48,129.25,13856,14153,14209,14288,14205,14183,14125,14094,14096,5.01,0.040325177,240,0.017321016,05113
170,5115,"Pope County, Arkansas",132.32,132.36,133.17,132.64,133.41,134.62,134.2,135.1,135.79,37506,37708,38156,38585,38978,39481,39501,39650,39964,3.47,0.026224305,2458,0.065536181,05115
171,5117,"Prairie County, Arkansas",120.14,122.95,121.52,122.42,122.48,124.85,124.67,128.23,128.81,6093,6234,6229,6198,6144,6103,6072,5997,6009,8.67,0.072165807,-84,-0.013786312,05117
172,5119,"Pulaski County, Arkansas",145.54,145.52,145.93,146.52,146.08,147.21,147.56,148.07,148.86,247595,250377,252886,255353,257858,260090,261924,263171,264775,3.32,0.022811598,17180,0.069387508,05119
173,5121,"Randolph County, Arkansas",121.78,122.36,123.96,124.45,125.58,127.15,127.6,128.85,129.04,12396,12400,12364,12327,12325,12314,12271,12276,12164,7.26,0.0596157,-232,-0.018715715,05121
174,5123,"St. Francis County, Arkansas",120.34,122.87,121.7,123.85,124.82,125.45,124.92,124.5,124.66,17326,18911,18914,18977,18943,18841,18682,18555,18484,4.32,0.035898288,1158,0.066835969,05123
175,5125,"Saline County, Arkansas",136.27,137.59,138.28,138.98,139.36,139.15,139.16,140.61,142.23,64972,69853,71710,73424,75154,76893,78379,79783,80044,5.96,0.043736699,15072,0.231976852,05125
176,5127,"Scott County, Arkansas",119.59,119.99,122.37,121.56,123.11,122.92,123.53,123,123.6,7251,7314,7354,7383,7373,7290,7265,7144,7143,4.01,0.033531232,-108,-0.014894497,05127
177,5129,"Searcy County, Arkansas",118.72,119.61,120.04,123.15,124.32,127.28,128.58,130.61,128.86,5838,5982,5945,5920,5947,5854,5842,5871,5841,10.14,0.085411051,3,0.000513875,05129
178,5131,"Sebastian County, Arkansas",130.18,130.88,132.35,132.42,132.67,133.24,132.51,132.29,132.62,78851,80535,81154,81884,82694,83090,83713,83893,84291,2.44,0.018743279,5440,0.068990882,05131
179,5133,"Sevier County, Arkansas",115.34,115.55,116.73,115.24,115.98,116.04,116.58,117.63,119.18,10132,10392,10520,10436,10487,10615,10662,10638,10640,3.84,0.033292873,508,0.050138176,05133
180,5135,"Sharp County, Arkansas",123.47,126.7,128.28,127.35,127.11,126.3,125.98,126.23,126.85,12883,12655,12554,12449,12405,12305,12274,12290,12317,3.38,0.027375071,-566,-0.043933866,05135
181,5137,"Stone County, Arkansas",117.19,121.74,125.03,126.55,126.89,129.24,128.56,126.53,125.49,8608,8964,8900,8946,8861,9140,9015,9144,9127,8.3,0.070825156,519,0.060292751,05137
182,5139,"Union County, Arkansas",130.09,130.39,130.71,130.9,130.98,131.8,131.96,133.32,134.18,28842,28511,28347,28190,28088,27906,27648,27433,27264,4.09,0.031439772,-1578,-0.054711879,05139
183,5141,"Van Buren County, Arkansas",127.58,126.7,126.03,127.16,127.32,126.25,126.68,129.01,128.8,11769,12399,12389,12408,12491,12481,12440,12417,12321,1.22,0.009562627,552,0.04690288,05141
184,5143,"Washington County, Arkansas",139.77,138.29,138.64,139.06,139.85,140.5,141.96,143.16,143.64,120391,118442,120423,122596,124177,126607,129651,131905,134615,3.87,0.027688345,14224,0.118148367,05143
185,5145,"White County, Arkansas",129.57,130.81,132.29,132.08,132.45,133.48,133.91,134.65,135.58,46947,47435,48359,48895,49488,49921,50205,50487,50686,6.01,0.046384194,3739,0.079643002,05145
186,5147,"Woodruff County, Arkansas",119.14,117.98,118.65,121.21,120.24,119.14,120.89,121.35,122.24,5208,5162,5140,5055,5027,4977,4924,4845,4827,3.1,0.026019809,-381,-0.073156682,05147
187,5149,"Yell County, Arkansas",115.52,118.45,118.68,118.78,118.12,120.95,122.03,124.73,124.35,14065,14220,14346,14449,14630,14527,14578,14543,14546,8.83,0.076436981,481,0.034198365,05149
188,6001,"Alameda County, California",150.91,151.38,151.85,152.22,152.94,153.27,154.42,155.35,156.18,989608,994960,1008917,1025190,1044256,1066975,1092189,1113279,1139149,5.27,0.034921476,149541,0.151111349,06001
189,6003,"Alpine County, California",146.88,148.49,149.34,149.43,147.83,147.89,145.48,146.5,142.78,735,750,713,801,814,842,764,790,811,-4.1,-0.027913943,76,0.103401361,06003
190,6005,"Amador County, California",136.64,136.57,136.22,135.93,136.49,137.89,138.26,138.88,140.06,28599,29197,29004,28872,28856,28733,28676,28746,28953,3.42,0.025029274,354,0.012378055,06005
191,6007,"Butte County, California",140.1,139.59,139.5,139.83,140.71,141.05,141.55,142.19,142.74,131246,138733,139600,140844,141208,141823,143094,144395,145918,2.64,0.018843683,14672,0.111790074,06007
192,6009,"Calaveras County, California",137.49,138.37,139.67,139.68,140.04,140.06,139.51,138.61,138.18,34085,33871,33776,33758,33546,33623,33649,33853,34250,0.69,0.005018547,165,0.004840839,06009
193,6011,"Colusa County, California",117.43,117.77,119.57,119.25,119.4,119.02,119.12,118.43,120.03,12570,12974,13028,13036,13119,13244,13296,13392,13509,2.6,0.02214085,939,0.074701671,06011
194,6013,"Contra Costa County, California",150.16,150.87,151.17,151.57,151.78,152.2,152.24,152.89,153.49,670930,681162,692402,704269,715628,729106,742043,752880,767132,3.33,0.022176345,96202,0.143386046,06013
195,6015,"Del Norte County, California",129.55,129.44,127.94,128.34,128.1,131.02,129.96,130.94,130.52,19509,19376,19613,19714,19537,19350,19572,19394,19424,0.97,0.007487457,-85,-0.004356963,06015
196,6017,"El Dorado County, California",147.69,147.79,147.85,148.42,148.86,148.78,148.92,149.99,150.62,119628,123862,125084,126157,126998,127838,128896,130300,132744,2.93,0.019838852,13116,0.109639884,06017
197,6019,"Fresno County, California",126.32,126.66,126.32,126.3,126.8,127.03,127.15,127.61,128.42,521584,529358,538029,545604,553637,562708,571585,579136,588491,2.1,0.016624446,66907,0.128276558,06019
198,6021,"Glenn County, California",121.87,124.17,123.85,123.25,122.05,125.36,124.67,121.68,121.62,17148,17372,17507,17599,17745,17796,17876,17855,17927,-0.25,-0.002051366,779,0.045428038,06021
199,6023,"Humboldt County, California",143.25,143.02,143.11,143.27,143.84,144.07,144.5,144.99,146.02,82021,88677,89250,90254,90514,90886,90585,90903,91359,2.77,0.019336824,9338,0.113848892,06023
200,6025,"Imperial County, California",115.99,115.56,116.71,117.08,117.31,117.56,118.53,119.08,120.25,92903,99424,102043,103539,104615,105988,107251,107679,108522,4.26,0.036727304,15619,0.168121589,06025
201,6027,"Inyo County, California",138.15,137.52,139.28,137.75,137.77,137.73,139.43,140.19,141.09,12196,13181,13286,13330,13372,13260,13236,13233,13230,2.94,0.021281216,1034,0.084781896,06027
202,6029,"Kern County, California",122.53,122.39,122.77,123.24,123.46,123.88,124.17,124.48,124.46,453307,476168,485322,491875,498699,506477,513437,518804,526286,1.93,0.015751245,72979,0.16099244,06029
203,6031,"Kings County, California",119.05,119.18,120.47,120.54,121.27,121.41,122.73,122.58,123.07,87009,91224,92083,92096,92107,91918,92122,91823,91889,4.02,0.033767325,4880,0.056086152,06031
204,6033,"Lake County, California",132.36,132.68,132.98,133.62,132.77,133.06,132.31,132.22,131.98,44981,45478,45776,45907,45952,45971,46120,46222,46386,-0.38,-0.002870958,1405,0.031235411,06033
205,6035,"Lassen County, California",127.53,128.93,129.05,129.93,129.31,128.93,128.79,129.68,129.67,24485,24828,24944,24816,24601,24264,23860,22818,22422,2.14,0.016780365,-2063,-0.084255667,06035
206,6037,"Los Angeles County, California",135.08,135.54,135.96,136.36,136.61,136.84,137.67,138.27,138.87,6266988,6268121,6318305,6380366,6456772,6557746,6653174,6712079,6801851,3.79,0.028057447,534863,0.085346102,06037
207,6039,"Madera County, California",119.33,119.79,119.88,119.58,119.54,119.78,120.56,120.85,121.47,88158,90204,91273,92337,92862,93891,94739,95172,96096,2.14,0.017933462,7938,0.090042878,06039
208,6041,"Marin County, California",166.35,166.58,166.18,166.93,167.18,167.66,168.68,169.82,170.08,179526,182677,184277,185934,187029,188590,189160,189717,191055,3.73,0.022422603,11529,0.06421911,06041
209,6043,"Mariposa County, California",137.15,138.24,138.16,138.33,138.72,139.98,140.27,141.3,142.42,13474,13675,13863,13926,13633,13640,13687,13540,13656,5.27,0.038425082,182,0.013507496,06043
210,6045,"Mendocino County, California",137.33,136.54,136.35,136.7,136.89,137.13,138.3,138.78,139.37,58361,60381,60721,60895,61319,61116,61297,61660,61673,2.04,0.014854729,3312,0.056750227,06045
211,6047,"Merced County, California",117.32,117.38,116.82,116.97,116.92,118.1,118.06,119.22,119.29,136267,140880,143187,145402,147604,150292,152405,154008,156562,1.97,0.016791681,20295,0.148935546,06047
212,6049,"Modoc County, California",131.18,131.04,132.16,135.74,134.71,135.05,135.37,135.32,132.39,6554,6854,6932,6844,6807,6775,6734,6683,6852,1.21,0.009223967,298,0.045468416,06049
213,6051,"Mono County, California",145.48,144.44,144.37,142.4,142.04,144.15,143.05,141.2,141.67,8839,9297,9566,9677,9768,9680,9690,9287,9692,-3.81,-0.026189167,853,0.096504129,06051
214,6053,"Monterey County, California",128.45,128.17,127.76,127.51,127.75,128.03,127.68,128.18,128.67,248536,252221,255187,258541,262170,265834,268809,270496,273560,0.22,0.001712729,25024,0.100685615,06053
215,6055,"Napa County, California",140.99,140.46,141.22,141.88,141.95,141.97,142.73,143.55,144.9,89153,90794,91885,92987,93928,95540,96568,97243,97924,3.91,0.027732463,8771,0.098381434,06055
216,6057,"Nevada County, California",149.88,149.58,150.31,150.58,150.34,150.38,151.05,151.45,153.04,70636,71984,72416,72875,73286,73611,73917,74327,75012,3.16,0.021083533,4376,0.061951413,06057
217,6059,"Orange County, California",145.19,145.92,146.2,146.71,147.09,147.32,147.71,148.75,149.23,1942395,1929994,1952784,1979327,2008808,2043735,2077783,2100472,2132158,4.04,0.027825608,189763,0.097695371,06059
218,6061,"Placer County, California",149.33,150.34,151.19,151.24,151.72,152.35,153.08,153.61,154.07,224407,226859,232622,237873,242794,247799,252156,256598,260802,4.74,0.03174178,36395,0.162182998,06061
219,6063,"Plumas County, California",139.36,139.74,140.42,141.8,141.81,141.53,140.81,142.13,143.59,15466,15280,15154,14989,14737,14643,14470,14499,14480,4.23,0.030353042,-986,-0.063752748,06063
220,6065,"Riverside County, California",131.75,132.08,132.37,132.12,132.36,132.8,133.29,133.45,133.96,1240048,1284414,1316392,1345607,1376023,1410823,1441999,1468896,1500538,2.21,0.016774194,260490,0.210064449,06065
221,6067,"Sacramento County, California",140.64,141.01,141.13,141.38,141.55,141.89,142.66,142.82,143.31,885142,893042,904612,916822,929957,945773,962874,978644,996195,2.67,0.018984642,111053,0.125463485,06067
222,6069,"San Benito County, California",124.43,125.38,126.12,125.92,127.31,128.84,128.63,128.52,129.15,33448,33308,33689,34238,34933,35636,36178,36661,37357,4.72,0.037932974,3909,0.116867974,06069
223,6071,"San Bernardino County, California",129.74,129.84,130.16,130.29,130.38,130.75,130.95,131.16,131.76,1156887,1181413,1198562,1216126,1233965,1256972,1277155,1293779,1313298,2.02,0.015569601,156411,0.135199894,06071
224,6073,"San Diego County, California",146.17,146.09,146.46,146.71,147,147.49,148.05,148.91,149.73,1923939,1946525,1978168,2011024,2046489,2088134,2128434,2161760,2197045,3.56,0.024355203,273106,0.141951486,06073
225,6075,"San Francisco County, California",159.12,159.28,159.4,160.06,160.67,161.17,161.86,163.15,164.31,623699,608563,616042,624779,635411,647337,659772,668995,683074,5.19,0.032616893,59375,0.095198164,06075
226,6077,"San Joaquin County, California",126.98,127.89,127.9,128.27,128.55,128.79,129.24,128.84,129.17,395461,403342,408991,414657,420689,428299,435702,442112,450857,2.19,0.017246811,55396,0.140079553,06077
227,6079,"San Luis Obispo County, California",145.09,145.79,146.31,147.44,147.11,147.47,148.36,149.44,149.78,164727,174072,175983,178671,179884,181329,182629,184345,185803,4.69,0.032324764,21076,0.127945024,06079
228,6081,"San Mateo County, California",155.34,155.49,155.42,155.4,156.2,156.67,157.05,158.22,159.67,488712,492374,498629,506386,513291,521984,530221,535502,544336,4.33,0.02787434,55624,0.113817545,06081
229,6083,"Santa Barbara County, California",141.08,140.51,140.78,140.67,140.51,140.6,141.31,141.39,142.23,236393,255722,257757,261339,263390,265963,268017,270363,272818,1.15,0.008151403,36425,0.154086627,06083
230,6085,"Santa Clara County, California",154.81,156.43,156.67,157.14,157.65,158.62,159.3,160.17,161.13,1153242,1161850,1180478,1200542,1220205,1244800,1268629,1284765,1310623,6.32,0.040824236,157381,0.136468321,06085
231,6087,"Santa Cruz County, California",149.36,147.25,148.12,148.28,148.35,148.69,149.47,150.5,151.06,157005,165318,167032,169357,170658,172276,173902,175387,177627,1.7,0.011381896,20622,0.131346135,06087
232,6089,"Shasta County, California",137.23,137.81,137.67,137.4,137.44,137.78,138.38,139.12,140.29,120519,120092,120948,121798,122688,123699,124396,125235,125093,3.06,0.022298331,4574,0.037952522,06089
233,6091,"Sierra County, California",140.1,138.56,134.74,133.98,133.38,135.38,137.73,137.87,141.53,2544,2602,2523,2472,2471,2411,2435,2381,2313,1.43,0.010206995,-231,-0.090801887,06091
234,6093,"Siskiyou County, California",139,139.61,139.51,139.89,140.59,140.64,139.72,139.41,140.22,31534,32115,32168,32203,32131,31964,31835,31725,31749,1.22,0.008776978,215,0.006818038,06093
